YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level,Higher Ed Ranking Level
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,23.8,23.8,23.0,24.6,Race/Ethnicity,Hispanic,6,CVD,CVD07,CRDRATE,RACE,HIS,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,289.9,289.9,281.4,298.3,Sex,Male,5,CVD,CVD09,AGEADJRATE,SEX,SEXM,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,162.7,162.7,159.6,165.7,Race/Ethnicity,"White, non-Hispanic",4,CVD,CVD09,AGEADJRATE,RACE,WHT,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,21.3,21.3,15.0,29.4,Age,Age 45-64,2,CVD,CVD07,CRDRATE,AGE,AGE4564,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,54.9,54.9,45.1,64.7,Race/Ethnicity,"Asian, non-Hispanic",4,CVD,CVD08,AGEADJRATE,RACE,ASN,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,45.5,45.5,37.8,53.1,Sex,Female,2,CVD,CVD07,AGEADJRATE,SEX,SEXF,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,40.4,40.4,31.2,51.4,Race/Ethnicity,"Multiracial, non-Hispanic",4,CVD,CVD08,CRDRATE,RACE,MRC,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,893.8,893.8,886.2,901.4,Age,Age >=65,6,CVD,CVD09,CRDRATE,AGE,AGE65P,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,92.0,92.0,79.2,104.8,Race/Ethnicity,"Asian, non-Hispanic",4,CVD,CVD09,AGEADJRATE,RACE,ASN,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,13.0,13.0,9.9,16.7,Age,Age 0-44,2,CVD,CVD09,CRDRATE,AGE,AGE0_44,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,297.2,297.2,291.8,302.6,Race/Ethnicity,"White, non-Hispanic",4,CVD,CVD09,CRDRATE,RACE,WHT,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,143.6,143.6,99.4,200.6,Race/Ethnicity,"Black, non-Hispanic",2,CVD,CVD09,CRDRATE,RACE,BLK,48,50,34,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,56.4,56.4,44.4,70.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",6,CVD,CVD07,AGEADJRATE,RACE,HAPI,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,91.4,91.4,89.4,93.4,Overall,Overall,4,CVD,CVD08,AGEADJRATE,OVERALL,OVR,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,64.9,64.9,46.8,87.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CVD,CVD07,AGEADJRATE,RACE,AIAN,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,32.1,32.1,25.1,40.5,Race/Ethnicity,"Asian, non-Hispanic",4,CVD,CVD07,AGEADJRATE,RACE,ASN,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,147.8,147.8,146.7,149.0,Overall,Overall,6,CVD,CVD09,AGEADJRATE,OVERALL,OVR,37,38,32,Middle,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,72.2,72.2,70.1,74.4,Race/Ethnicity,"Asian, non-Hispanic",6,CVD,CVD08,CRDRATE,RACE,ASN,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.2,38.2,30.1,47.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,CVD,CVD07,AGEADJRATE,RACE,AIAN,49,50,31,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,8.7,8.7,7.3,10.1,Age,Age 0-44,5,CVD,CVD08,CRDRATE,AGE,AGE0_44,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,907.0,907.0,890.9,923.2,Age,Age >=65,4,CVD,CVD09,CRDRATE,AGE,AGE65P,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.6,1.6,1.5,1.8,Age,Age 0-44,6,CVD,CVD07,CRDRATE,AGE,AGE0_44,37,38,32,Middle,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,127.5,127.5,109.0,146.0,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",6,CVD,CVD08,AGEADJRATE,RACE,HAPI,37,38,32,Middle,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,167.8,167.8,166.1,169.4,Race/Ethnicity,"White, non-Hispanic",6,CVD,CVD09,AGEADJRATE,RACE,WHT,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,280.6,280.6,173.7,429.0,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",4,CVD,CVD09,AGEADJRATE,RACE,HAPI,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,40.4,40.4,36.8,44.0,Race/Ethnicity,Hispanic,4,CVD,CVD07,AGEADJRATE,RACE,HIS,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,7.4,7.4,6.6,8.2,Age,Age 0-44,4,CVD,CVD09,CRDRATE,AGE,AGE0_44,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,254.3,254.3,170.3,365.2,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",2,CVD,CVD09,CRDRATE,RACE,HAPI,48,50,34,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,70.5,70.5,68.8,72.2,Age,Age 45-64,6,CVD,CVD08,CRDRATE,AGE,AGE4564,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,34.2,34.2,21.7,51.3,Race/Ethnicity,"Multiracial, non-Hispanic",4,CVD,CVD07,AGEADJRATE,RACE,MRC,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,34.5,34.5,33.2,35.8,Race/Ethnicity,"Asian, non-Hispanic",6,CVD,CVD07,AGEADJRATE,RACE,ASN,37,38,32,Middle,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,215.7,215.7,193.0,238.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",6,CVD,CVD09,CRDRATE,RACE,AIAN,37,38,32,Middle,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,183.4,183.4,158.0,208.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CVD,CVD09,CRDRATE,RACE,AIAN,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,124.2,124.2,119.0,129.5,Age,Age 45-64,4,CVD,CVD09,CRDRATE,AGE,AGE4564,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,29.3,29.3,26.2,32.4,Race/Ethnicity,"Multiracial, non-Hispanic",6,CVD,CVD08,CRDRATE,RACE,MRC,37,38,32,Middle,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,25.7,25.7,21.6,29.9,Race/Ethnicity,"Multiracial, non-Hispanic",6,CVD,CVD07,AGEADJRATE,RACE,MRC,37,38,32,Middle,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,131.2,131.2,113.5,148.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",6,CVD,CVD08,CRDRATE,RACE,AIAN,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,202.3,202.3,195.1,209.5,Sex,Male,5,CVD,CVD08,CRDRATE,SEX,SEXM,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,105.8,105.8,92.6,119.0,Race/Ethnicity,"Black, non-Hispanic",4,CVD,CVD08,AGEADJRATE,RACE,BLK,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,197.2,197.2,192.9,201.4,Sex,Male,4,CVD,CVD09,AGEADJRATE,SEX,SEXM,49,50,31,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,274.1,274.1,257.7,290.5,Race/Ethnicity,"Black, non-Hispanic",5,CVD,CVD09,AGEADJRATE,RACE,BLK,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.1,36.1,34.9,37.4,Overall,Overall,4,CVD,CVD07,AGEADJRATE,OVERALL,OVR,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,87.0,87.0,83.9,90.0,Sex,Female,4,CVD,CVD08,CRDRATE,SEX,SEXF,49,50,31,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.8,38.8,27.3,53.5,Race/Ethnicity,Hispanic,5,CVD,CVD08,AGEADJRATE,RACE,HIS,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,81.6,81.6,72.0,91.2,Race/Ethnicity,"Black, non-Hispanic",4,CVD,CVD08,CRDRATE,RACE,BLK,49,50,31,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,49.6,49.6,46.5,52.6,Sex,Female,5,CVD,CVD07,AGEADJRATE,SEX,SEXF,42,39,51,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.9,47.9,37.8,59.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",6,CVD,CVD07,CRDRATE,RACE,AIAN,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,18.2,18.2,16.2,20.2,Age,Age 0-44,5,CVD,CVD09,CRDRATE,AGE,AGE0_44,42,39,51,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,94.3,94.3,93.1,95.6,Race/Ethnicity,"White, non-Hispanic",6,CVD,CVD08,AGEADJRATE,RACE,WHT,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,198.4,198.4,192.5,204.4,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD08,CRDRATE,RACE,WHT,42,39,51,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,85.8,85.8,84.9,86.6,Overall,Overall,6,CVD,CVD08,AGEADJRATE,OVERALL,OVR,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,2.7,2.7,2.0,3.6,Age,Age 0-44,5,CVD,CVD07,CRDRATE,AGE,AGE0_44,42,39,51,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,70.2,70.2,66.6,73.7,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD07,CRDRATE,RACE,WHT,42,39,51,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,147.9,147.9,136.5,159.3,Race/Ethnicity,"White, non-Hispanic",2,CVD,CVD09,CRDRATE,RACE,WHT,48,50,34,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,62.1,62.1,46.9,80.6,Race/Ethnicity,Hispanic,5,CVD,CVD09,AGEADJRATE,RACE,HIS,42,39,51,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.0,47.0,29.5,71.2,Race/Ethnicity,"Asian, non-Hispanic",2,CVD,CVD08,CRDRATE,RACE,ASN,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,168.9,168.9,164.7,173.2,Sex,Female,4,CVD,CVD09,CRDRATE,SEX,SEXF,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,63.0,63.0,59.7,66.3,Race/Ethnicity,"Black, non-Hispanic",6,CVD,CVD07,AGEADJRATE,RACE,BLK,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,75.0,75.0,70.9,79.0,Age,Age 45-64,4,CVD,CVD08,CRDRATE,AGE,AGE4564,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,122.9,122.9,120.7,125.1,Race/Ethnicity,Hispanic,6,CVD,CVD09,AGEADJRATE,RACE,HIS,37,38,32,Middle,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.5,38.5,30.7,46.4,Sex,Male,2,CVD,CVD07,AGEADJRATE,SEX,SEXM,48,50,34,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,147.5,147.5,135.5,159.4,Race/Ethnicity,"Black, non-Hispanic",5,CVD,CVD08,AGEADJRATE,RACE,BLK,42,39,51,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,189.5,189.5,187.5,191.5,Sex,Male,6,CVD,CVD09,AGEADJRATE,SEX,SEXM,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,41.9,41.9,39.8,44.0,Sex,Male,4,CVD,CVD07,CRDRATE,SEX,SEXM,49,50,31,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,319.8,319.8,310.7,328.9,Sex,Male,5,CVD,CVD09,CRDRATE,SEX,SEXM,42,39,51,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,335.5,335.5,327.7,343.2,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD09,CRDRATE,RACE,WHT,42,39,51,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,6.2,6.2,5.9,6.5,Age,Age 0-44,6,CVD,CVD09,CRDRATE,AGE,AGE0_44,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,79.5,79.5,68.6,90.4,Race/Ethnicity,"Asian, non-Hispanic",4,CVD,CVD09,CRDRATE,RACE,ASN,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,40.5,40.5,39.7,41.3,Sex,Female,6,CVD,CVD07,AGEADJRATE,SEX,SEXF,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,68.2,68.2,43.2,102.3,Race/Ethnicity,"Asian, non-Hispanic",5,CVD,CVD08,AGEADJRATE,RACE,ASN,42,39,51,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,217.9,217.9,144.8,314.9,Race/Ethnicity,"Black, non-Hispanic",2,CVD,CVD09,AGEADJRATE,RACE,BLK,48,50,34,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,37.9,37.9,36.7,39.2,Race/Ethnicity,Hispanic,6,CVD,CVD07,AGEADJRATE,RACE,HIS,37,38,32,Middle,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,116.8,116.8,114.3,119.3,Overall,Overall,4,CVD,CVD08,CRDRATE,OVERALL,OVR,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,74.5,74.5,71.0,78.0,Race/Ethnicity,Hispanic,4,CVD,CVD09,CRDRATE,RACE,HIS,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,49.6,49.6,47.3,51.9,Sex,Female,4,CVD,CVD07,CRDRATE,SEX,SEXF,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,130.1,130.1,125.4,134.7,Race/Ethnicity,"Black, non-Hispanic",6,CVD,CVD08,AGEADJRATE,RACE,BLK,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,180.6,180.6,174.0,187.3,Sex,Male,5,CVD,CVD08,AGEADJRATE,SEX,SEXM,42,39,51,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,180.8,180.8,174.9,186.7,Sex,Female,5,CVD,CVD09,AGEADJRATE,SEX,SEXF,42,39,51,Bottom 10,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,60.8,60.8,58.1,63.6,Overall,Overall,5,CVD,CVD07,CRDRATE,OVERALL,OVR,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,200.0,200.0,196.7,203.2,Overall,Overall,4,CVD,CVD09,CRDRATE,OVERALL,OVR,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,41.5,41.5,40.6,42.4,Sex,Male,6,CVD,CVD07,CRDRATE,SEX,SEXM,37,38,32,Middle,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,50.8,50.8,31.0,78.4,Race/Ethnicity,"Asian, non-Hispanic",2,CVD,CVD08,AGEADJRATE,RACE,ASN,48,50,34,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,66.1,66.1,60.2,71.9,Overall,Overall,2,CVD,CVD08,CRDRATE,OVERALL,OVR,48,50,34,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,74.1,74.1,69.3,78.9,Race/Ethnicity,Hispanic,4,CVD,CVD08,AGEADJRATE,RACE,HIS,49,50,31,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,156.7,156.7,138.1,175.4,Age,Age 45-64,2,CVD,CVD09,CRDRATE,AGE,AGE4564,48,50,34,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,94.4,94.4,86.6,102.2,Race/Ethnicity,"Multiracial, non-Hispanic",6,CVD,CVD09,AGEADJRATE,RACE,MRC,37,38,32,Middle,Bottom 25
2021,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,165.7,165.7,161.1,170.3,Overall,Overall,5,CVD,CVD08,CRDRATE,OVERALL,OVR,42,39,51,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,192.2,192.2,126.7,279.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",4,CVD,CVD09,CRDRATE,RACE,HAPI,49,50,31,Bottom 10,Bottom 25
2021,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,64.4,64.4,53.9,74.9,Race/Ethnicity,"Black, non-Hispanic",4,CVD,CVD07,AGEADJRATE,RACE,BLK,49,50,31,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,76.8,76.8,75.6,78.0,Sex,Female,6,CVD,CVD08,CRDRATE,SEX,SEXF,37,38,32,Middle,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,89.5,89.5,80.1,99.0,Sex,Male,2,CVD,CVD08,CRDRATE,SEX,SEXM,48,50,34,Bottom 10,Bottom 25
2021,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,39.3,39.3,33.4,45.2,Race/Ethnicity,"White, non-Hispanic",2,CVD,CVD07,CRDRATE,RACE,WHT,48,50,34,Bottom 10,Bottom 25
2021,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,264.0,264.0,259.8,268.1,Age,Age >=65,6,CVD,CVD07,CRDRATE,AGE,AGE65P,37,38,32,Middle,Bottom 25
