YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level,Higher Ed Ranking Level
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,43.3,43.3,30.6,59.4,Race/Ethnicity,"Asian, non-Hispanic",18,CVD,CVD08,AGEADJRATE,RACE,ASN,15,23,12,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.8,36.8,34.2,39.5,Overall,Overall,16,CVD,CVD07,AGEADJRATE,OVERALL,OVR,38,35,50,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,236.1,236.1,197.0,275.2,Race/Ethnicity,"Black, non-Hispanic",19,CVD,CVD09,AGEADJRATE,RACE,BLK,23,25,16,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,223.7,223.7,216.1,231.3,Sex,Male,20,CVD,CVD09,AGEADJRATE,SEX,SEXM,29,27,25,Middle,Bottom 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,60.4,60.4,45.3,78.8,Race/Ethnicity,Hispanic,16,CVD,CVD08,AGEADJRATE,RACE,HIS,38,35,50,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,40.6,40.6,32.0,50.7,Race/Ethnicity,"Multiracial, non-Hispanic",12,CVD,CVD08,AGEADJRATE,RACE,MRC,22,19,35,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.8,36.8,34.6,38.9,Race/Ethnicity,"White, non-Hispanic",20,CVD,CVD07,AGEADJRATE,RACE,WHT,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,191.5,191.5,186.6,196.5,Race/Ethnicity,"Black, non-Hispanic",12,CVD,CVD09,AGEADJRATE,RACE,BLK,22,19,35,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,116.1,116.1,114.5,117.7,Sex,Female,12,CVD,CVD09,AGEADJRATE,SEX,SEXF,22,19,35,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,40.1,40.1,35.4,44.8,Race/Ethnicity,"Asian, non-Hispanic",17,CVD,CVD08,AGEADJRATE,RACE,ASN,13,10,28,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,39.2,39.2,35.5,42.9,Sex,Female,16,CVD,CVD07,AGEADJRATE,SEX,SEXF,38,35,50,Middle,Bottom 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,96.8,96.8,90.3,103.2,Sex,Male,15,CVD,CVD08,AGEADJRATE,SEX,SEXM,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,57.0,57.0,39.2,80.0,Race/Ethnicity,"Asian, non-Hispanic",20,CVD,CVD08,AGEADJRATE,RACE,ASN,29,27,25,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,90.9,90.9,85.5,96.3,Race/Ethnicity,Hispanic,17,CVD,CVD09,AGEADJRATE,RACE,HIS,13,10,28,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,35.2,35.2,31.7,38.7,Race/Ethnicity,Hispanic,17,CVD,CVD07,AGEADJRATE,RACE,HIS,13,10,28,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,172.6,172.6,170.1,175.0,Race/Ethnicity,"White, non-Hispanic",17,CVD,CVD09,AGEADJRATE,RACE,WHT,13,10,28,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,64.9,64.9,51.5,78.2,Race/Ethnicity,Hispanic,20,CVD,CVD08,AGEADJRATE,RACE,HIS,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,50.5,50.5,45.1,55.8,Race/Ethnicity,"Asian, non-Hispanic",12,CVD,CVD08,AGEADJRATE,RACE,ASN,22,19,35,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,21.4,21.4,13.3,32.7,Race/Ethnicity,"Multiracial, non-Hispanic",13,CVD,CVD09,AGEADJRATE,RACE,MRC,34,37,36,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,42.3,42.3,41.1,43.5,Race/Ethnicity,"White, non-Hispanic",17,CVD,CVD07,AGEADJRATE,RACE,WHT,13,10,28,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,48.4,48.4,39.0,57.9,Race/Ethnicity,Hispanic,18,CVD,CVD08,AGEADJRATE,RACE,HIS,15,23,12,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,139.7,139.7,133.8,145.7,Sex,Male,20,CVD,CVD08,AGEADJRATE,SEX,SEXM,29,27,25,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,85.2,85.2,65.5,109.1,Race/Ethnicity,Hispanic,19,CVD,CVD09,AGEADJRATE,RACE,HIS,23,25,16,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.1,36.1,29.4,42.8,Race/Ethnicity,"Asian, non-Hispanic",13,CVD,CVD07,AGEADJRATE,RACE,ASN,34,37,36,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,151.3,151.3,150.0,152.7,Overall,Overall,12,CVD,CVD09,AGEADJRATE,OVERALL,OVR,22,19,35,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.4,38.4,36.3,40.5,Overall,Overall,20,CVD,CVD07,AGEADJRATE,OVERALL,OVR,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,31.5,31.5,27.2,35.8,Race/Ethnicity,"Asian, non-Hispanic",12,CVD,CVD07,AGEADJRATE,RACE,ASN,22,19,35,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,239.2,239.2,231.9,246.6,Sex,Male,19,CVD,CVD09,AGEADJRATE,SEX,SEXM,23,25,16,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,84.3,84.3,80.3,88.3,Overall,Overall,16,CVD,CVD08,AGEADJRATE,OVERALL,OVR,38,35,50,Middle,Bottom 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,52.7,52.7,43.1,62.2,Race/Ethnicity,"Multiracial, non-Hispanic",15,CVD,CVD07,AGEADJRATE,RACE,MRC,31,36,26,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,131.9,131.9,129.5,134.3,Sex,Female,17,CVD,CVD09,AGEADJRATE,SEX,SEXF,13,10,28,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,45.4,45.4,43.8,46.9,Race/Ethnicity,"White, non-Hispanic",13,CVD,CVD07,AGEADJRATE,RACE,WHT,34,37,36,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,65.9,65.9,48.4,87.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",12,CVD,CVD09,AGEADJRATE,RACE,AIAN,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,42.6,42.6,40.7,44.6,Sex,Female,18,CVD,CVD07,AGEADJRATE,SEX,SEXF,15,23,12,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,242.4,242.4,235.2,249.5,Race/Ethnicity,"Black, non-Hispanic",17,CVD,CVD09,AGEADJRATE,RACE,BLK,13,10,28,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,68.6,68.6,65.0,72.3,Sex,Female,20,CVD,CVD08,AGEADJRATE,SEX,SEXF,29,27,25,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,176.7,176.7,172.0,181.4,Race/Ethnicity,"White, non-Hispanic",20,CVD,CVD09,AGEADJRATE,RACE,WHT,29,27,25,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,67.9,67.9,64.0,71.8,Race/Ethnicity,"Black, non-Hispanic",17,CVD,CVD07,AGEADJRATE,RACE,BLK,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,172.3,172.3,163.6,180.9,Sex,Male,15,CVD,CVD09,AGEADJRATE,SEX,SEXM,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,31.9,31.9,23.3,42.7,Race/Ethnicity,Hispanic,20,CVD,CVD07,AGEADJRATE,RACE,HIS,29,27,25,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,34.1,34.1,31.3,36.9,Sex,Male,19,CVD,CVD07,AGEADJRATE,SEX,SEXM,23,25,16,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,133.4,133.4,95.7,180.9,Race/Ethnicity,"Multiracial, non-Hispanic",20,CVD,CVD09,AGEADJRATE,RACE,MRC,29,27,25,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.2,33.2,31.4,35.0,Race/Ethnicity,"White, non-Hispanic",19,CVD,CVD07,AGEADJRATE,RACE,WHT,23,25,16,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,47.8,47.8,46.0,49.6,Race/Ethnicity,Hispanic,12,CVD,CVD07,AGEADJRATE,RACE,HIS,22,19,35,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,68.6,68.6,65.6,71.7,Race/Ethnicity,"Black, non-Hispanic",12,CVD,CVD07,AGEADJRATE,RACE,BLK,22,19,35,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,106.1,106.1,78.5,140.3,Race/Ethnicity,Hispanic,15,CVD,CVD08,AGEADJRATE,RACE,HIS,31,36,26,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,56.6,56.6,40.2,77.3,Race/Ethnicity,Hispanic,19,CVD,CVD08,AGEADJRATE,RACE,HIS,23,25,16,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,110.4,110.4,68.4,168.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",16,CVD,CVD09,AGEADJRATE,RACE,AIAN,38,35,50,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,115.1,115.1,105.8,124.3,Race/Ethnicity,"Black, non-Hispanic",18,CVD,CVD08,AGEADJRATE,RACE,BLK,15,23,12,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.3,38.3,25.8,54.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",12,CVD,CVD08,AGEADJRATE,RACE,AIAN,22,19,35,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,30.1,30.1,24.8,35.3,Race/Ethnicity,Hispanic,13,CVD,CVD08,AGEADJRATE,RACE,HIS,34,37,36,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,241.3,241.3,236.0,246.7,Sex,Male,18,CVD,CVD09,AGEADJRATE,SEX,SEXM,15,23,12,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,52.0,52.0,50.2,53.8,Sex,Female,13,CVD,CVD08,AGEADJRATE,SEX,SEXF,34,37,36,Middle,Bottom 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,205.7,205.7,163.2,248.1,Race/Ethnicity,Hispanic,15,CVD,CVD09,AGEADJRATE,RACE,HIS,31,36,26,Middle,Bottom 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,43.8,43.8,41.0,46.7,Overall,Overall,15,CVD,CVD07,AGEADJRATE,OVERALL,OVR,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,88.3,88.3,58.2,128.5,Race/Ethnicity,"Multiracial, non-Hispanic",20,CVD,CVD08,AGEADJRATE,RACE,MRC,29,27,25,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,150.4,150.4,144.6,156.2,Sex,Male,19,CVD,CVD08,AGEADJRATE,SEX,SEXM,23,25,16,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,67.2,67.2,54.1,82.6,Race/Ethnicity,"Black, non-Hispanic",20,CVD,CVD07,AGEADJRATE,RACE,BLK,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,92.3,92.3,91.2,93.3,Overall,Overall,12,CVD,CVD08,AGEADJRATE,OVERALL,OVR,22,19,35,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,54.6,54.6,50.2,58.9,Sex,Female,16,CVD,CVD08,AGEADJRATE,SEX,SEXF,38,35,50,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,232.0,232.0,206.8,257.2,Race/Ethnicity,"Black, non-Hispanic",20,CVD,CVD09,AGEADJRATE,RACE,BLK,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,158.1,158.1,156.3,159.8,Race/Ethnicity,"White, non-Hispanic",12,CVD,CVD09,AGEADJRATE,RACE,WHT,22,19,35,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.1,33.1,29.3,36.8,Sex,Male,16,CVD,CVD07,AGEADJRATE,SEX,SEXM,38,35,50,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,45.1,45.1,43.4,46.8,Sex,Male,17,CVD,CVD07,AGEADJRATE,SEX,SEXM,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,51.2,51.2,46.8,55.5,Race/Ethnicity,"Asian, non-Hispanic",15,CVD,CVD08,AGEADJRATE,RACE,ASN,31,36,26,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,79.7,79.7,71.0,88.5,Race/Ethnicity,Hispanic,13,CVD,CVD09,AGEADJRATE,RACE,HIS,34,37,36,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,70.3,70.3,64.1,76.5,Race/Ethnicity,"Asian, non-Hispanic",17,CVD,CVD09,AGEADJRATE,RACE,ASN,13,10,28,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,79.6,79.6,78.1,81.0,Overall,Overall,17,CVD,CVD08,AGEADJRATE,OVERALL,OVR,13,10,28,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,30.1,30.1,18.7,46.1,Race/Ethnicity,Hispanic,19,CVD,CVD07,AGEADJRATE,RACE,HIS,23,25,16,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,131.7,131.7,124.9,138.5,Sex,Female,16,CVD,CVD09,AGEADJRATE,SEX,SEXF,38,35,50,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,84.4,84.4,66.1,106.3,Race/Ethnicity,"Asian, non-Hispanic",18,CVD,CVD09,AGEADJRATE,RACE,ASN,15,23,12,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,50.8,50.8,44.5,57.0,Race/Ethnicity,"Black, non-Hispanic",18,CVD,CVD07,AGEADJRATE,RACE,BLK,15,23,12,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,37.4,37.4,34.6,40.2,Race/Ethnicity,"White, non-Hispanic",16,CVD,CVD07,AGEADJRATE,RACE,WHT,38,35,50,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,65.8,65.8,54.2,77.4,Race/Ethnicity,"Multiracial, non-Hispanic",12,CVD,CVD09,AGEADJRATE,RACE,MRC,22,19,35,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,46.4,46.4,44.7,48.1,Sex,Female,13,CVD,CVD07,AGEADJRATE,SEX,SEXF,34,37,36,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,98.0,98.0,95.7,100.4,Race/Ethnicity,"White, non-Hispanic",18,CVD,CVD08,AGEADJRATE,RACE,WHT,15,23,12,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,97.5,97.5,96.2,98.8,Race/Ethnicity,"White, non-Hispanic",12,CVD,CVD08,AGEADJRATE,RACE,WHT,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,96.3,96.3,94.1,98.5,Overall,Overall,18,CVD,CVD08,AGEADJRATE,OVERALL,OVR,15,23,12,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,104.1,104.1,101.2,107.1,Sex,Male,13,CVD,CVD08,AGEADJRATE,SEX,SEXM,34,37,36,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,75.0,75.0,73.4,76.7,Overall,Overall,13,CVD,CVD08,AGEADJRATE,OVERALL,OVR,34,37,36,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,55.4,55.4,53.9,57.0,Sex,Female,17,CVD,CVD08,AGEADJRATE,SEX,SEXF,13,10,28,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,46.5,46.5,45.8,47.3,Overall,Overall,12,CVD,CVD07,AGEADJRATE,OVERALL,OVR,22,19,35,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,51.6,51.6,38.1,68.5,Race/Ethnicity,"Multiracial, non-Hispanic",17,CVD,CVD09,AGEADJRATE,RACE,MRC,13,10,28,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,98.2,98.2,77.4,118.9,Race/Ethnicity,Hispanic,16,CVD,CVD09,AGEADJRATE,RACE,HIS,38,35,50,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,44.3,44.3,43.2,45.3,Sex,Male,12,CVD,CVD07,AGEADJRATE,SEX,SEXM,22,19,35,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,104.2,104.2,73.7,143.0,Race/Ethnicity,"Asian, non-Hispanic",19,CVD,CVD09,AGEADJRATE,RACE,ASN,23,25,16,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,187.2,187.2,182.8,191.5,Race/Ethnicity,"White, non-Hispanic",19,CVD,CVD09,AGEADJRATE,RACE,WHT,23,25,16,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,134.2,134.2,130.2,138.2,Sex,Male,18,CVD,CVD08,AGEADJRATE,SEX,SEXM,15,23,12,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,84.2,84.2,82.5,86.0,Race/Ethnicity,"White, non-Hispanic",17,CVD,CVD08,AGEADJRATE,RACE,WHT,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,39.6,39.6,30.0,51.3,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",15,CVD,CVD07,AGEADJRATE,RACE,HAPI,31,36,26,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,47.6,47.6,46.6,48.6,Sex,Female,12,CVD,CVD07,AGEADJRATE,SEX,SEXF,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,236.5,236.5,223.4,249.7,Race/Ethnicity,"Black, non-Hispanic",18,CVD,CVD09,AGEADJRATE,RACE,BLK,15,23,12,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,74.1,74.1,70.6,77.7,Sex,Female,19,CVD,CVD08,AGEADJRATE,SEX,SEXF,23,25,16,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,44.2,44.2,42.6,45.8,Race/Ethnicity,"White, non-Hispanic",18,CVD,CVD07,AGEADJRATE,RACE,WHT,15,23,12,Middle,Top 25
