YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level,Higher Ed Ranking Level
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,9.2,9.2,8.5,9.9,Age,Age 0-44,17,CVD,CVD09,CRDRATE,AGE,AGE0_44,13,10,28,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,66.4,66.4,61.2,71.6,Sex,Female,16,CVD,CVD08,CRDRATE,SEX,SEXF,38,35,50,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,170.0,170.0,163.6,176.4,Sex,Male,19,CVD,CVD08,CRDRATE,SEX,SEXM,23,25,16,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,111.9,111.9,100.1,123.8,Race/Ethnicity,"White, non-Hispanic",15,CVD,CVD08,CRDRATE,RACE,WHT,31,36,26,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,25.3,25.3,20.8,29.8,Race/Ethnicity,"Asian, non-Hispanic",13,CVD,CVD07,CRDRATE,RACE,ASN,34,37,36,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,96.7,96.7,89.2,104.1,Race/Ethnicity,"Black, non-Hispanic",18,CVD,CVD08,CRDRATE,RACE,BLK,15,23,12,Middle,Top 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,236.9,236.9,229.1,244.8,Sex,Male,20,CVD,CVD09,CRDRATE,SEX,SEXM,29,27,25,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,229.3,229.3,225.6,233.1,Sex,Male,17,CVD,CVD09,CRDRATE,SEX,SEXM,13,10,28,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,155.3,155.3,146.5,164.0,Age,Age 45-64,19,CVD,CVD09,CRDRATE,AGE,AGE4564,23,25,16,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,988.7,988.7,975.3,1002.2,Age,Age >=65,17,CVD,CVD09,CRDRATE,AGE,AGE65P,13,10,28,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,49.8,49.8,47.5,52.2,Race/Ethnicity,"Black, non-Hispanic",13,CVD,CVD07,CRDRATE,RACE,BLK,34,37,36,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,112.8,112.8,110.8,114.8,Sex,Female,12,CVD,CVD08,CRDRATE,SEX,SEXF,22,19,35,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,11.0,11.0,7.1,16.4,Race/Ethnicity,"Multiracial, non-Hispanic",13,CVD,CVD09,CRDRATE,RACE,MRC,34,37,36,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,25.9,25.9,21.4,30.4,Race/Ethnicity,"Asian, non-Hispanic",13,CVD,CVD08,CRDRATE,RACE,ASN,34,37,36,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,7.7,7.7,6.4,8.9,Age,Age 0-44,19,CVD,CVD09,CRDRATE,AGE,AGE0_44,23,25,16,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,216.5,216.5,209.3,223.7,Sex,Female,19,CVD,CVD09,CRDRATE,SEX,SEXF,23,25,16,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,176.3,176.3,172.8,179.8,Sex,Female,13,CVD,CVD09,CRDRATE,SEX,SEXF,34,37,36,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,997.7,997.7,982.1,1013.2,Age,Age >=65,13,CVD,CVD09,CRDRATE,AGE,AGE65P,34,37,36,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,238.3,238.3,224.7,252.0,Age,Age >=65,20,CVD,CVD07,CRDRATE,AGE,AGE65P,29,27,25,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,75.4,75.4,61.3,91.8,Race/Ethnicity,"Black, non-Hispanic",19,CVD,CVD08,CRDRATE,RACE,BLK,23,25,16,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,52.3,52.3,50.4,54.2,Sex,Female,13,CVD,CVD07,CRDRATE,SEX,SEXF,34,37,36,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.3,50.3,48.6,52.0,Overall,Overall,18,CVD,CVD07,CRDRATE,OVERALL,OVR,15,23,12,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,116.6,116.6,113.8,119.4,Race/Ethnicity,Hispanic,12,CVD,CVD09,CRDRATE,RACE,HIS,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,200.5,200.5,195.8,205.3,Sex,Female,18,CVD,CVD09,CRDRATE,SEX,SEXF,15,23,12,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,117.3,117.3,108.0,126.7,Race/Ethnicity,"Asian, non-Hispanic",15,CVD,CVD08,CRDRATE,RACE,ASN,31,36,26,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,21.0,21.0,16.7,26.1,Race/Ethnicity,"Multiracial, non-Hispanic",12,CVD,CVD08,CRDRATE,RACE,MRC,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,139.1,139.1,135.1,143.1,Sex,Male,18,CVD,CVD08,CRDRATE,SEX,SEXM,15,23,12,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.2,1.2,0.8,1.9,Age,Age 0-44,19,CVD,CVD07,CRDRATE,AGE,AGE0_44,23,25,16,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,78.4,78.4,76.2,80.5,Sex,Female,17,CVD,CVD08,CRDRATE,SEX,SEXF,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,76.7,76.7,70.2,83.1,Sex,Female,15,CVD,CVD07,CRDRATE,SEX,SEXF,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,147.1,147.1,138.1,156.2,Age,Age 45-64,20,CVD,CVD09,CRDRATE,AGE,AGE4564,29,27,25,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,385.6,385.6,375.9,395.3,Age,Age >=65,13,CVD,CVD08,CRDRATE,AGE,AGE65P,34,37,36,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,24.3,24.3,17.7,32.7,Race/Ethnicity,"Asian, non-Hispanic",18,CVD,CVD08,CRDRATE,RACE,ASN,15,23,12,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,49.8,49.8,36.1,67.1,Race/Ethnicity,"Asian, non-Hispanic",19,CVD,CVD09,CRDRATE,RACE,ASN,23,25,16,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,59.3,59.3,57.3,61.4,Race/Ethnicity,"White, non-Hispanic",13,CVD,CVD07,CRDRATE,RACE,WHT,34,37,36,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,53.4,53.4,52.1,54.7,Overall,Overall,17,CVD,CVD07,CRDRATE,OVERALL,OVR,13,10,28,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,22.7,22.7,16.9,29.9,Race/Ethnicity,"Multiracial, non-Hispanic",17,CVD,CVD09,CRDRATE,RACE,MRC,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,98.2,98.2,93.1,103.3,Overall,Overall,15,CVD,CVD08,CRDRATE,OVERALL,OVR,31,36,26,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,112.8,112.8,107.6,118.1,Sex,Female,19,CVD,CVD08,CRDRATE,SEX,SEXF,23,25,16,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,141.5,141.5,137.4,145.6,Overall,Overall,19,CVD,CVD08,CRDRATE,OVERALL,OVR,23,25,16,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,4.0,4.0,3.4,4.6,Age,Age 0-44,18,CVD,CVD08,CRDRATE,AGE,AGE0_44,15,23,12,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,111.1,111.1,101.3,120.9,Age,Age 45-64,16,CVD,CVD09,CRDRATE,AGE,AGE4564,38,35,50,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,564.2,564.2,557.4,571.1,Age,Age >=65,12,CVD,CVD08,CRDRATE,AGE,AGE65P,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,45.9,45.9,36.6,56.9,Race/Ethnicity,"Asian, non-Hispanic",18,CVD,CVD09,CRDRATE,RACE,ASN,15,23,12,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,25.1,25.1,23.8,26.4,Age,Age 45-64,12,CVD,CVD07,CRDRATE,AGE,AGE4564,22,19,35,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,260.9,260.9,257.3,264.6,Race/Ethnicity,"White, non-Hispanic",17,CVD,CVD09,CRDRATE,RACE,WHT,13,10,28,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,231.1,231.1,227.0,235.2,Sex,Male,13,CVD,CVD09,CRDRATE,SEX,SEXM,34,37,36,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.2,1.2,1.0,1.5,Age,Age 0-44,17,CVD,CVD07,CRDRATE,AGE,AGE0_44,13,10,28,Middle,Top 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,180.4,180.4,174.3,186.4,Overall,Overall,16,CVD,CVD09,CRDRATE,OVERALL,OVR,38,35,50,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,64.4,64.4,62.6,66.2,Race/Ethnicity,"White, non-Hispanic",17,CVD,CVD07,CRDRATE,RACE,WHT,13,10,28,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,14.6,14.6,12.3,16.8,Race/Ethnicity,Hispanic,13,CVD,CVD08,CRDRATE,RACE,HIS,34,37,36,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,42.1,42.1,38.8,45.4,Sex,Male,20,CVD,CVD07,CRDRATE,SEX,SEXM,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,303.5,303.5,298.5,308.6,Age,Age >=65,12,CVD,CVD07,CRDRATE,AGE,AGE65P,22,19,35,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,20.7,20.7,17.5,23.9,Age,Age 45-64,19,CVD,CVD07,CRDRATE,AGE,AGE4564,23,25,16,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,129.5,129.5,110.0,148.9,Race/Ethnicity,"Black, non-Hispanic",19,CVD,CVD09,CRDRATE,RACE,BLK,23,25,16,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,1067.3,1067.3,1048.1,1086.5,Age,Age >=65,18,CVD,CVD09,CRDRATE,AGE,AGE65P,15,23,12,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,50.5,50.5,47.0,54.0,Sex,Female,19,CVD,CVD07,CRDRATE,SEX,SEXF,23,25,16,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,92.2,92.2,90.5,94.0,Race/Ethnicity,"White, non-Hispanic",12,CVD,CVD07,CRDRATE,RACE,WHT,22,19,35,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,9.6,9.6,9.1,10.2,Age,Age 0-44,12,CVD,CVD09,CRDRATE,AGE,AGE0_44,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,201.0,201.0,190.2,211.7,Race/Ethnicity,"Black, non-Hispanic",18,CVD,CVD09,CRDRATE,RACE,BLK,15,23,12,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,186.1,186.1,182.8,189.5,Sex,Female,17,CVD,CVD09,CRDRATE,SEX,SEXF,13,10,28,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,203.1,203.1,200.4,205.8,Overall,Overall,13,CVD,CVD09,CRDRATE,OVERALL,OVR,34,37,36,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,23.9,23.9,20.3,27.6,Age,Age 45-64,20,CVD,CVD07,CRDRATE,AGE,AGE4564,29,27,25,Middle,Bottom 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,162.5,162.5,147.9,177.2,Race/Ethnicity,"Multiracial, non-Hispanic",15,CVD,CVD09,CRDRATE,RACE,MRC,31,36,26,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,13.7,13.7,12.8,14.7,Age,Age 0-44,13,CVD,CVD09,CRDRATE,AGE,AGE0_44,34,37,36,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,199.6,199.6,197.0,202.2,Race/Ethnicity,"White, non-Hispanic",12,CVD,CVD08,CRDRATE,RACE,WHT,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,93.0,93.0,88.4,97.6,Age,Age 45-64,18,CVD,CVD08,CRDRATE,AGE,AGE4564,15,23,12,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,33.1,33.1,24.8,43.3,Race/Ethnicity,Hispanic,15,CVD,CVD07,CRDRATE,RACE,HIS,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,92.4,92.4,85.2,99.5,Age,Age 45-64,20,CVD,CVD08,CRDRATE,AGE,AGE4564,29,27,25,Middle,Bottom 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,32.8,32.8,30.6,34.9,Age,Age 45-64,13,CVD,CVD07,CRDRATE,AGE,AGE4564,34,37,36,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,172.6,172.6,170.1,175.1,Sex,Male,12,CVD,CVD08,CRDRATE,SEX,SEXM,22,19,35,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,264.6,264.6,261.5,267.7,Sex,Male,12,CVD,CVD09,CRDRATE,SEX,SEXM,22,19,35,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,651.2,651.2,630.2,672.2,Age,Age >=65,19,CVD,CVD08,CRDRATE,AGE,AGE65P,23,25,16,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,35.4,35.4,31.9,38.9,Race/Ethnicity,Hispanic,13,CVD,CVD09,CRDRATE,RACE,HIS,34,37,36,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.8,1.8,1.2,2.6,Age,Age 0-44,20,CVD,CVD07,CRDRATE,AGE,AGE0_44,29,27,25,Middle,Bottom 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,214.6,214.6,198.4,230.8,Age,Age >=65,16,CVD,CVD07,CRDRATE,AGE,AGE65P,38,35,50,Middle,Bottom 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,906.9,906.9,873.7,940.2,Age,Age >=65,16,CVD,CVD09,CRDRATE,AGE,AGE65P,38,35,50,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,26.2,26.2,23.8,28.7,Age,Age 45-64,18,CVD,CVD07,CRDRATE,AGE,AGE4564,15,23,12,Middle,Top 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,117.4,117.4,114.7,120.1,Sex,Male,17,CVD,CVD08,CRDRATE,SEX,SEXM,13,10,28,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,230.0,230.0,228.0,232.0,Overall,Overall,12,CVD,CVD09,CRDRATE,OVERALL,OVR,22,19,35,Middle,Top 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,93.8,93.8,70.0,123.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",12,CVD,CVD09,CRDRATE,RACE,AIAN,22,19,35,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,217.7,217.7,207.0,228.4,Sex,Male,15,CVD,CVD09,CRDRATE,SEX,SEXM,31,36,26,Middle,Bottom 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,6.5,6.5,5.1,8.1,Age,Age 0-44,16,CVD,CVD09,CRDRATE,AGE,AGE0_44,38,35,50,Middle,Bottom 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,32.8,32.8,29.1,36.4,Sex,Male,16,CVD,CVD07,CRDRATE,SEX,SEXM,38,35,50,Middle,Bottom 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,183.9,183.9,176.9,190.9,Overall,Overall,15,CVD,CVD09,CRDRATE,OVERALL,OVR,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,97.1,97.1,92.0,102.1,Sex,Female,20,CVD,CVD08,CRDRATE,SEX,SEXF,29,27,25,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,49.7,49.7,42.6,56.9,Race/Ethnicity,Hispanic,20,CVD,CVD09,CRDRATE,RACE,HIS,29,27,25,Middle,Bottom 25
2021,ID,Idaho,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,74.7,74.7,66.6,82.7,Age,Age 45-64,16,CVD,CVD08,CRDRATE,AGE,AGE4564,38,35,50,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,3.4,3.4,3.0,3.8,Age,Age 0-44,17,CVD,CVD08,CRDRATE,AGE,AGE0_44,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,90.0,90.0,79.1,100.9,Race/Ethnicity,"Multiracial, non-Hispanic",15,CVD,CVD08,CRDRATE,RACE,MRC,31,36,26,Middle,Bottom 25
2021,KS,Kansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,60.1,60.1,45.3,78.3,Race/Ethnicity,"Asian, non-Hispanic",20,CVD,CVD09,CRDRATE,RACE,ASN,29,27,25,Middle,Bottom 25
2021,FL,Florida,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,55.7,55.7,49.9,61.5,Race/Ethnicity,"Asian, non-Hispanic",12,CVD,CVD08,CRDRATE,RACE,ASN,22,19,35,Middle,Top 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,256.6,256.6,252.3,260.9,Race/Ethnicity,"White, non-Hispanic",18,CVD,CVD09,CRDRATE,RACE,WHT,15,23,12,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,66.3,66.3,63.6,69.0,Race/Ethnicity,"Black, non-Hispanic",13,CVD,CVD08,CRDRATE,RACE,BLK,34,37,36,Middle,Bottom 25
2021,IL,Illinois,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,149.6,149.6,145.4,153.8,Age,Age 45-64,17,CVD,CVD09,CRDRATE,AGE,AGE4564,13,10,28,Middle,Top 25
2021,HI,Hawaii,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,9.4,9.4,7.4,11.8,Age,Age 0-44,15,CVD,CVD09,CRDRATE,AGE,AGE0_44,31,36,26,Middle,Bottom 25
2021,IN,Indiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,246.7,246.7,241.4,252.0,Sex,Male,18,CVD,CVD09,CRDRATE,SEX,SEXM,15,23,12,Middle,Top 25
2021,GA,Georgia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,109.0,109.0,106.2,111.8,Race/Ethnicity,"White, non-Hispanic",13,CVD,CVD08,CRDRATE,RACE,WHT,34,37,36,Middle,Bottom 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,241.3,241.3,235.9,246.7,Overall,Overall,19,CVD,CVD09,CRDRATE,OVERALL,OVR,23,25,16,Middle,Top 25
2021,IA,Iowa,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,1125.1,1125.1,1097.5,1152.8,Age,Age >=65,19,CVD,CVD09,CRDRATE,AGE,AGE65P,23,25,16,Middle,Top 25
